[000248] 0248 CD1C23 CALL 231Ch     AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff5 P1=004000 vc=0 bI
[00231c] 231c F0E3   LD A,(FFE3h)   AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[00231e] 231e FE04   CP 04h         AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[002320] 2320 C0     RET NZ         AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[00024b] 024b CD0D23 CALL 230Dh     AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff5 P1=004000 vc=0 bI
[00230d] 230d F0E3   LD A,(FFE3h)   AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[00230f] 230f FE03   CP 03h         AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[002311] 2311 C0     RET NZ         AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[00024e] 024e CDFE22 CALL 22FEh     AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff5 P1=004000 vc=0 bI
[0022fe] 22fe F0E3   LD A,(FFE3h)   AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[002300] 2300 FE02   CP 02h         AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[002302] 2302 C0     RET NZ         AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[000251] 0251 CD321F CALL 1F32h     AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff5 P1=004000 vc=0 bI
[001f32] 1f32 FAC6C0 LD A,(C0C6h)   AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[001f35] 1f35 A7     AND A          AF=0070 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[001f36] 1f36 C8     RET Z          AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[000254] 0254 CDB6FF CALL FFB6h     AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cff5 P1=004000 vc=0 bI
[01a7ce] ffb6 3EC0   LD A,C0h       AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[01a7d0] ffb8 E046   LD (FF46h),A   AF=c0a0 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[01a7d2] ffba 3E28   LD A,28h       AF=c0a0 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[01a7d4] ffbc 3D     DEC A          AF=28a0 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[01a7d5] ffbd 20FD   JR NZ,FFBCh    AF=2740 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[01a7d7] ffbf C9     RET            AF=00c0 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[000257] 0257 CD2E19 CALL 192Eh     AF=00c0 BC=0000 DE=00d8 HL=97ff SP=cff5 P1=004000 vc=0 bI
[00192e] 192e F0E8   LD A,(FFE8h)   AF=00c0 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[001930] 1930 A7     AND A          AF=00c0 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[001931] 1931 C8     RET Z          AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cff3 P1=004000 vc=0 bI
[00025a] 025a FACEC0 LD A,(C0CEh)   AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cff5 P1=004000 vc=0 bI
[00025d] 025d A7     AND A          AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cff5 P1=004000 vc=0 bI
[00025e] 025e 281A   JR Z,027Ah     AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cff5 P1=004000 vc=0 bI
[00027a] 027a 21E2FF LD HL,FFE2h    AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cff5 P1=004000 vc=0 bI
[00027d] 027d 34     INC (HL)       AF=00a0 BC=0000 DE=00d8 HL=ffe2 SP=cff5 P1=004000 vc=0 bI
[00027e] 027e AF     XOR A          AF=0000 BC=0000 DE=00d8 HL=ffe2 SP=cff5 P1=004000 vc=0 bI
[00027f] 027f E043   LD (FF43h),A   AF=0080 BC=0000 DE=00d8 HL=ffe2 SP=cff5 P1=004000 vc=0 bI
[000281] 0281 E042   LD (FF42h),A   AF=0080 BC=0000 DE=00d8 HL=ffe2 SP=cff5 P1=004000 vc=0 bI
[000283] 0283 3C     INC A          AF=0080 BC=0000 DE=00d8 HL=ffe2 SP=cff5 P1=004000 vc=0 bI
[000284] 0284 E085   LD (FF85h),A   AF=0100 BC=0000 DE=00d8 HL=ffe2 SP=cff5 P1=004000 vc=0 bI
[000286] 0286 E1     POP HL         AF=0100 BC=0000 DE=00d8 HL=ffe2 SP=cff5 P1=004000 vc=0 bI
[000287] 0287 D1     POP DE         AF=0100 BC=0000 DE=00d8 HL=97ff SP=cff7 P1=004000 vc=0 bI
[000288] 0288 C1     POP BC         AF=0100 BC=0000 DE=00d8 HL=97ff SP=cff9 P1=004000 vc=0 bI
[000289] 0289 F1     POP AF         AF=0100 BC=0000 DE=00d8 HL=97ff SP=cffb P1=004000 vc=0 bI
[00028a] 028a D9     RETI           AF=0080 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[00033b] 033b E00F   LD (FF0Fh),A   AF=0080 BC=0000 DE=00d8 HL=97ff SP=cfff P1=004000 vc=0 bI
[00033d] 033d E04A   LD (FF4Ah),A   AF=0080 BC=0000 DE=00d8 HL=97ff SP=cfff P1=004000 vc=0 bI
[00033f] 033f E04B   LD (FF4Bh),A   AF=0080 BC=0000 DE=00d8 HL=97ff SP=cfff P1=004000 vc=0 bI
[000341] 0341 E006   LD (FF06h),A   AF=0080 BC=0000 DE=00d8 HL=97ff SP=cfff P1=004000 vc=0 bI
[000343] 0343 CDFA29 CALL 29FAh     AF=0080 BC=0000 DE=00d8 HL=97ff SP=cfff P1=004000 vc=0 bI
[0029fa] 29fa 3E20   LD A,20h       AF=0080 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[0029fc] 29fc E000   LD (FF00h),A   AF=2080 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[0029fe] 29fe F000   LD A,(FF00h)   AF=2080 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a00] 2a00 F000   LD A,(FF00h)   AF=2f80 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a02] 2a02 2F     CPL            AF=2f80 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a03] 2a03 E60F   AND 0Fh        AF=d0e0 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a05] 2a05 CB37   SWAP A         AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a07] 2a07 47     LD B,A         AF=0080 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a08] 2a08 3E10   LD A,10h       AF=0080 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a0a] 2a0a E000   LD (FF00h),A   AF=1080 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a0c] 2a0c F000   LD A,(FF00h)   AF=1080 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a0e] 2a0e F000   LD A,(FF00h)   AF=1f80 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a10] 2a10 F000   LD A,(FF00h)   AF=1f80 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a12] 2a12 F000   LD A,(FF00h)   AF=1f80 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a14] 2a14 F000   LD A,(FF00h)   AF=1f80 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a16] 2a16 F000   LD A,(FF00h)   AF=1f80 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a18] 2a18 2F     CPL            AF=1f80 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a19] 2a19 E60F   AND 0Fh        AF=e0e0 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a1b] 2a1b B0     OR B           AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a1c] 2a1c 4F     LD C,A         AF=0080 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a1d] 2a1d F080   LD A,(FF80h)   AF=0080 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a1f] 2a1f A9     XOR C          AF=0080 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a20] 2a20 A1     AND C          AF=0080 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a21] 2a21 E081   LD (FF81h),A   AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a23] 2a23 79     LD A,C         AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a24] 2a24 E080   LD (FF80h),A   AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a26] 2a26 3E30   LD A,30h       AF=00a0 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a28] 2a28 E000   LD (FF00h),A   AF=30a0 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[002a2a] 2a2a C9     RET            AF=30a0 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[000346] 0346 CD7703 CALL 0377h     AF=30a0 BC=0000 DE=00d8 HL=97ff SP=cfff P1=004000 vc=0 bI
[000377] 0377 F0E1   LD A,(FFE1h)   AF=30a0 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[000379] 0379 EF     RST 28         AF=24a0 BC=0000 DE=00d8 HL=97ff SP=cffd P1=004000 vc=0 bI
[000028] 0028 87     ADD A,A        AF=24a0 BC=0000 DE=00d8 HL=97ff SP=cffb P1=004000 vc=0 bI
[000029] 0029 E1     POP HL         AF=4800 BC=0000 DE=00d8 HL=97ff SP=cffb P1=004000 vc=0 bI
[00002a] 002a 5F     LD E,A         AF=4800 BC=0000 DE=00d8 HL=037a SP=cffd P1=004000 vc=0 bI
[00002b] 002b 1600   LD D,00h       AF=4800 BC=0000 DE=0048 HL=037a SP=cffd P1=004000 vc=0 bI
[00002d] 002d 19     ADD HL,DE      AF=4800 BC=0000 DE=0048 HL=037a SP=cffd P1=004000 vc=0 bI
[00002e] 002e 5E     LD E,(HL)      AF=4800 BC=0000 DE=0048 HL=03c2 SP=cffd P1=004000 vc=0 bI
[00002f] 002f 23     INC HL         AF=4800 BC=0000 DE=00e6 HL=03c2 SP=cffd P1=004000 vc=0 bI
[000030] 0030 56     LD D,(HL)      AF=4800 BC=0000 DE=00e6 HL=03c3 SP=cffd P1=004000 vc=0 bI
[000031] 0031 D5     PUSH DE        AF=4800 BC=0000 DE=03e6 HL=03c3 SP=cffd P1=004000 vc=0 bI
[000032] 0032 E1     POP HL         AF=4800 BC=0000 DE=03e6 HL=03c3 SP=cffb P1=004000 vc=0 bI
[000033] 0033 E9     LD PC,HL       AF=4800 BC=0000 DE=03e6 HL=03e6 SP=cffd P1=004000 vc=0 bI
[0003e6] 03e6 CD7428 CALL 2874h     AF=4800 BC=0000 DE=03e6 HL=03e6 SP=cffd P1=004000 vc=0 bI
[002874] 2874 F0FF   LD A,(FFFFh)   AF=4800 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=0 bI
[002876] 2876 E0A1   LD (FFA1h),A   AF=0900 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=0 bI
[002878] 2878 CB87   RES 0,A        AF=0900 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=0 bI
[00287a] 287a E0FF   LD (FFFFh),A   AF=0800 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=0 bI
[00287c] 287c F044   LD A,(FF44h)   AF=0800 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=0 bI
[00287e] 287e FE91   CP 91h         AF=0000 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=0 bI
[002880] 2880 20FA   JR NZ,287Ch    AF=0070 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=0 bI
[002882] 2882 F040   LD A,(FF40h)   AF=91c0 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=145 bI
[002884] 2884 E67F   AND 7Fh        AF=80c0 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=145 bI
[002886] 2886 E040   LD (FF40h),A   AF=00a0 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=145 bI
[002888] 2888 F0A1   LD A,(FFA1h)   AF=00a0 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=0 bI
[00288a] 288a E0FF   LD (FFFFh),A   AF=09a0 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=0 bI
[00288c] 288c C9     RET            AF=09a0 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=0 bI
[0003e9] 03e9 CD2B28 CALL 282Bh     AF=09a0 BC=0000 DE=03e6 HL=03e6 SP=cffd P1=004000 vc=0 bI
[00282b] 282b CD1728 CALL 2817h     AF=09a0 BC=0000 DE=03e6 HL=03e6 SP=cffb P1=004000 vc=0 bI
[002817] 2817 21A741 LD HL,41A7h    AF=09a0 BC=0000 DE=03e6 HL=03e6 SP=cff9 P1=004000 vc=0 bI
[00281a] 281a 013801 LD BC,0138h    AF=09a0 BC=0000 DE=03e6 HL=41a7 SP=cff9 P1=004000 vc=0 bI
[00281d] 281d 110080 LD DE,8000h    AF=09a0 BC=0138 DE=03e6 HL=41a7 SP=cff9 P1=004000 vc=0 bI
[002820] 2820 2A     LDI A,(HL)     AF=09a0 BC=0138 DE=8000 HL=41a7 SP=cff9 P1=004000 vc=0 bI
[002821] 2821 12     LD (DE),A      AF=00a0 BC=0138 DE=8000 HL=41a8 SP=cff9 P1=004000 vc=0 bI
[002822] 2822 13     INC DE         AF=00a0 BC=0138 DE=8000 HL=41a8 SP=cff9 P1=004000 vc=0 bI
[002823] 2823 12     LD (DE),A      AF=00a0 BC=0138 DE=8001 HL=41a8 SP=cff9 P1=004000 vc=0 bI
[002824] 2824 13     INC DE         AF=00a0 BC=0138 DE=8001 HL=41a8 SP=cff9 P1=004000 vc=0 bI
[002825] 2825 0B     DEC BC         AF=00a0 BC=0138 DE=8002 HL=41a8 SP=cff9 P1=004000 vc=0 bI
[002826] 2826 78     LD A,B         AF=00a0 BC=0137 DE=8002 HL=41a8 SP=cff9 P1=004000 vc=0 bI
[002827] 2827 B1     OR C           AF=01a0 BC=0137 DE=8002 HL=41a8 SP=cff9 P1=004000 vc=0 bI
[002828] 2828 20F6   JR NZ,2820h    AF=3700 BC=0137 DE=8002 HL=41a8 SP=cff9 P1=004000 vc=0 bI
[00282a] 282a C9     RET            AF=0080 BC=0000 DE=8270 HL=42df SP=cff9 P1=004000 vc=0 bI
[00282e] 282e 01A00D LD BC,0DA0h    AF=0080 BC=0000 DE=8270 HL=42df SP=cffb P1=004000 vc=0 bI
[002831] 2831 CDF827 CALL 27F8h     AF=0080 BC=0da0 DE=8270 HL=42df SP=cffb P1=004000 vc=0 bI
[0027f8] 27f8 2A     LDI A,(HL)     AF=0080 BC=0da0 DE=8270 HL=42df SP=cff9 P1=004000 vc=0 bI
[0027f9] 27f9 12     LD (DE),A      AF=0080 BC=0da0 DE=8270 HL=42e0 SP=cff9 P1=004000 vc=0 bI
[0027fa] 27fa 13     INC DE         AF=0080 BC=0da0 DE=8270 HL=42e0 SP=cff9 P1=004000 vc=0 bI
[0027fb] 27fb 0B     DEC BC         AF=0080 BC=0da0 DE=8271 HL=42e0 SP=cff9 P1=004000 vc=0 bI
[0027fc] 27fc 78     LD A,B         AF=0080 BC=0d9f DE=8271 HL=42e0 SP=cff9 P1=004000 vc=0 bI
[0027fd] 27fd B1     OR C           AF=0d80 BC=0d9f DE=8271 HL=42e0 SP=cff9 P1=004000 vc=0 bI
[0027fe] 27fe 20F8   JR NZ,27F8h    AF=9f00 BC=0d9f DE=8271 HL=42e0 SP=cff9 P1=004000 vc=0 bI
[002800] 2800 C9     RET            AF=0080 BC=0000 DE=9010 HL=507f SP=cff9 P1=004000 vc=0 bI
[002834] 2834 C9     RET            AF=0080 BC=0000 DE=9010 HL=507f SP=cffb P1=004000 vc=0 bI
[0003ec] 03ec 114F4A LD DE,4A4Fh    AF=0080 BC=0000 DE=9010 HL=507f SP=cffd P1=004000 vc=0 bI
[0003ef] 03ef CD3F28 CALL 283Fh     AF=0080 BC=0000 DE=4a4f HL=507f SP=cffd P1=004000 vc=0 bI
[00283f] 283f 210098 LD HL,9800h    AF=0080 BC=0000 DE=4a4f HL=507f SP=cffb P1=004000 vc=0 bI
[002842] 2842 0612   LD B,12h       AF=0080 BC=0000 DE=4a4f HL=9800 SP=cffb P1=004000 vc=0 bI
[002844] 2844 E5     PUSH HL        AF=0080 BC=1200 DE=4a4f HL=9800 SP=cffb P1=004000 vc=0 bI
[002845] 2845 0E14   LD C,14h       AF=0080 BC=1200 DE=4a4f HL=9800 SP=cff9 P1=004000 vc=0 bI
[002847] 2847 1A     LD A,(DE)      AF=0080 BC=1214 DE=4a4f HL=9800 SP=cff9 P1=004000 vc=0 bI
[002848] 2848 22     LDI (HL),A     AF=2f80 BC=1214 DE=4a4f HL=9800 SP=cff9 P1=004000 vc=0 bI
[002849] 2849 13     INC DE         AF=2f80 BC=1214 DE=4a4f HL=9801 SP=cff9 P1=004000 vc=0 bI
[00284a] 284a 0D     DEC C          AF=2f80 BC=1214 DE=4a50 HL=9801 SP=cff9 P1=004000 vc=0 bI
[00284b] 284b 20FA   JR NZ,2847h    AF=2f40 BC=1213 DE=4a50 HL=9801 SP=cff9 P1=004000 vc=0 bI
[00284d] 284d E1     POP HL         AF=2fc0 BC=1200 DE=4a63 HL=9814 SP=cff9 P1=004000 vc=0 bI
[00284e] 284e D5     PUSH DE        AF=2fc0 BC=1200 DE=4a63 HL=9800 SP=cffb P1=004000 vc=0 bI
[00284f] 284f 112000 LD DE,0020h    AF=2fc0 BC=1200 DE=4a63 HL=9800 SP=cff9 P1=004000 vc=0 bI
[002852] 2852 19     ADD HL,DE      AF=2fc0 BC=1200 DE=0020 HL=9800 SP=cff9 P1=004000 vc=0 bI
[002853] 2853 D1     POP DE         AF=2f80 BC=1200 DE=0020 HL=9820 SP=cff9 P1=004000 vc=0 bI
[002854] 2854 05     DEC B          AF=2f80 BC=1200 DE=4a63 HL=9820 SP=cffb P1=004000 vc=0 bI
[002855] 2855 20ED   JR NZ,2844h    AF=2f40 BC=1100 DE=4a63 HL=9820 SP=cffb P1=004000 vc=0 bI
[002857] 2857 C9     RET            AF=2fc0 BC=0000 DE=4bb7 HL=9a40 SP=cffb P1=004000 vc=0 bI
[0003f2] 03f2 CDEE17 CALL 17EEh     AF=2fc0 BC=0000 DE=4bb7 HL=9a40 SP=cffd P1=004000 vc=0 bI
[0017ee] 17ee AF     XOR A          AF=2fc0 BC=0000 DE=4bb7 HL=9a40 SP=cffb P1=004000 vc=0 bI
[0017ef] 17ef 2100C0 LD HL,C000h    AF=0080 BC=0000 DE=4bb7 HL=9a40 SP=cffb P1=004000 vc=0 bI
[0017f2] 17f2 06A0   LD B,A0h       AF=0080 BC=0000 DE=4bb7 HL=c000 SP=cffb P1=004000 vc=0 bI
[0017f4] 17f4 22     LDI (HL),A     AF=0080 BC=a000 DE=4bb7 HL=c000 SP=cffb P1=004000 vc=0 bI
[0017f5] 17f5 05     DEC B          AF=0080 BC=a000 DE=4bb7 HL=c001 SP=cffb P1=004000 vc=0 bI
[0017f6] 17f6 20FC   JR NZ,17F4h    AF=0060 BC=9f00 DE=4bb7 HL=c001 SP=cffb P1=004000 vc=0 bI
[0017f8] 17f8 C9     RET            AF=00c0 BC=0000 DE=4bb7 HL=c0a0 SP=cffb P1=004000 vc=0 bI
[0003f5] 03f5 2100C3 LD HL,C300h    AF=00c0 BC=0000 DE=4bb7 HL=c0a0 SP=cffd P1=004000 vc=0 bI
[0003f8] 03f8 11D064 LD DE,64D0h    AF=00c0 BC=0000 DE=4bb7 HL=c300 SP=cffd P1=004000 vc=0 bI
[0003fb] 03fb 1A     LD A,(DE)      AF=00c0 BC=0000 DE=64d0 HL=c300 SP=cffd P1=004000 vc=0 bI
[0003fc] 03fc 22     LDI (HL),A     AF=10c0 BC=0000 DE=64d0 HL=c300 SP=cffd P1=004000 vc=0 bI
[0003fd] 03fd 13     INC DE         AF=10c0 BC=0000 DE=64d0 HL=c301 SP=cffd P1=004000 vc=0 bI
[0003fe] 03fe 7C     LD A,H         AF=10c0 BC=0000 DE=64d1 HL=c301 SP=cffd P1=004000 vc=0 bI
[0003ff] 03ff FEC4   CP C4h         AF=c3c0 BC=0000 DE=64d1 HL=c301 SP=cffd P1=004000 vc=0 bI
[000401] 0401 20F8   JR NZ,03FBh    AF=c370 BC=0000 DE=64d1 HL=c301 SP=cffd P1=004000 vc=0 bI
[000403] 0403 3ED3   LD A,D3h       AF=c4c0 BC=0000 DE=65d0 HL=c400 SP=cffd P1=004000 vc=0 bI
[000405] 0405 E040   LD (FF40h),A   AF=d3c0 BC=0000 DE=65d0 HL=c400 SP=cffd P1=004000 vc=0 bI
[000407] 0407 3E7D   LD A,7Dh       AF=d3c0 BC=0000 DE=65d0 HL=c400 SP=cffd P1=004000 vc=0 bI
[000409] 0409 E0A6   LD (FFA6h),A   AF=7dc0 BC=0000 DE=65d0 HL=c400 SP=cffd P1=004000 vc=0 bI
[00040b] 040b 3E25   LD A,25h       AF=7dc0 BC=0000 DE=65d0 HL=c400 SP=cffd P1=004000 vc=0 bI
[00040d] 040d E0E1   LD (FFE1h),A   AF=25c0 BC=0000 DE=65d0 HL=c400 SP=cffd P1=004000 vc=0 bI
[00040f] 040f C9     RET            AF=25c0 BC=0000 DE=65d0 HL=c400 SP=cffd P1=004000 vc=0 bI
[000349] 0349 CDF07F CALL 7FF0h     AF=25c0 BC=0000 DE=65d0 HL=c400 SP=cfff P1=004000 vc=0 bI
[007ff0] 7ff0 C35365 JP 6553h       AF=25c0 BC=0000 DE=65d0 HL=c400 SP=cffd P1=004000 vc=0 bI
[006553] 6553 F5     PUSH AF        AF=25c0 BC=0000 DE=65d0 HL=c400 SP=cffd P1=004000 vc=0 bI
[006554] 6554 C5     PUSH BC        AF=25c0 BC=0000 DE=65d0 HL=c400 SP=cffb P1=004000 vc=0 bI
[006555] 6555 D5     PUSH DE        AF=25c0 BC=0000 DE=65d0 HL=c400 SP=cff9 P1=004000 vc=0 bI
[006556] 6556 E5     PUSH HL        AF=25c0 BC=0000 DE=65d0 HL=c400 SP=cff7 P1=004000 vc=0 bI
[006557] 6557 FA7FDF LD A,(DF7Fh)   AF=25c0 BC=0000 DE=65d0 HL=c400 SP=cff5 P1=004000 vc=0 bI
[00655a] 655a FE01   CP 01h         AF=00c0 BC=0000 DE=65d0 HL=c400 SP=cff5 P1=004000 vc=0 bI
[00655c] 655c 2846   JR Z,65A4h     AF=0070 BC=0000 DE=65d0 HL=c400 SP=cff5 P1=004000 vc=0 bI
[00655e] 655e FE02   CP 02h         AF=0070 BC=0000 DE=65d0 HL=c400 SP=cff5 P1=004000 vc=0 bI
[006560] 6560 287B   JR Z,65DDh     AF=0070 BC=0000 DE=65d0 HL=c400 SP=cff5 P1=004000 vc=0 bI
[006562] 6562 FA7EDF LD A,(DF7Eh)   AF=0070 BC=0000 DE=65d0 HL=c400 SP=cff5 P1=004000 vc=0 bI
[006565] 6565 A7     AND A          AF=0070 BC=0000 DE=65d0 HL=c400 SP=cff5 P1=004000 vc=0 bI
[006566] 6566 207B   JR NZ,65E3h    AF=00a0 BC=0000 DE=65d0 HL=c400 SP=cff5 P1=004000 vc=0 bI
[006568] 6568 F0E4   LD A,(FFE4h)   AF=00a0 BC=0000 DE=65d0 HL=c400 SP=cff5 P1=004000 vc=0 bI
[00656a] 656a A7     AND A          AF=00a0 BC=0000 DE=65d0 HL=c400 SP=cff5 P1=004000 vc=0 bI
[00656b] 656b 280D   JR Z,657Ah     AF=00a0 BC=0000 DE=65d0 HL=c400 SP=cff5 P1=004000 vc=0 bI
[00657a] 657a CD5265 CALL 6552h     AF=00a0 BC=0000 DE=65d0 HL=c400 SP=cff5 P1=004000 vc=0 bI
[006552] 6552 C9     RET            AF=00a0 BC=0000 DE=65d0 HL=c400 SP=cff3 P1=004000 vc=0 bI
[00657d] 657d CD0E6A CALL 6A0Eh     AF=00a0 BC=0000 DE=65d0 HL=c400 SP=cff5 P1=004000 vc=0 bI
[006a0e] 6a0e 11E0DF LD DE,DFE0h    AF=00a0 BC=0000 DE=65d0 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a11] 6a11 1A     LD A,(DE)      AF=00a0 BC=0000 DE=dfe0 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a12] 6a12 A7     AND A          AF=00a0 BC=0000 DE=dfe0 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a13] 6a13 280C   JR Z,6A21h     AF=00a0 BC=0000 DE=dfe0 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a21] 6a21 1C     INC E          AF=00a0 BC=0000 DE=dfe0 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a22] 6a22 1A     LD A,(DE)      AF=0000 BC=0000 DE=dfe1 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a23] 6a23 A7     AND A          AF=0000 BC=0000 DE=dfe1 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a24] 6a24 2807   JR Z,6A2Dh     AF=00a0 BC=0000 DE=dfe1 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a2d] 6a2d C9     RET            AF=00a0 BC=0000 DE=dfe1 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006580] 6580 CD2E6A CALL 6A2Eh     AF=00a0 BC=0000 DE=dfe1 HL=c400 SP=cff5 P1=004000 vc=0 bI
[006a2e] 6a2e 11F8DF LD DE,DFF8h    AF=00a0 BC=0000 DE=dfe1 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a31] 6a31 1A     LD A,(DE)      AF=00a0 BC=0000 DE=dff8 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a32] 6a32 A7     AND A          AF=00a0 BC=0000 DE=dff8 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a33] 6a33 280C   JR Z,6A41h     AF=00a0 BC=0000 DE=dff8 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a41] 6a41 1C     INC E          AF=00a0 BC=0000 DE=dff8 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a42] 6a42 1A     LD A,(DE)      AF=0000 BC=0000 DE=dff9 HL=c400 SP=cff3 P1=004000 vc=0 bI
[006a43] 6a43 A7     AND A          AF=0000 BC=0000 DE=dff9 HL=c400 SP=cff3 P1=004000 vc=0 bI
